"","TestId","AddId","concentration","reliability","used.model","log.x","log.y","nboot.gc","mu.model","lambda.model","A.model","integral.model","stdmu.model","stdlambda.model","stdA.model","ci90.mu.model.lo","ci90.mu.model.up","ci90.lambda.model.lo","ci90.lambda.model.up","ci90.A.model.lo","ci90.A.model.up","ci95.mu.model.lo","ci95.mu.model.up","ci95.lambda.model.lo","ci95.lambda.model.up","ci95.A.model.lo","ci95.A.model.up","mu.spline","lambda.spline","A.spline","integral.spline","mu.bt","lambda.bt","A.bt","integral.bt","stdmu.bt","stdlambda.bt","stdA.bt","stdintegral.bt","ci90.mu.bt.lo","ci90.mu.bt.up","ci90.lambda.bt.lo","ci90.lambda.bt.up","ci90.A.bt.lo","ci90.A.bt.up","ci90.integral.bt.lo","ci90.integral.bt.up","ci95.mu.bt.lo","ci95.mu.bt.up","ci95.lambda.bt.lo","ci95.lambda.bt.up","ci95.A.bt.lo","ci95.A.bt.up","ci95.integral.bt.lo","ci95.integral.bt.up"
"25","HA2.152.01","D02","15mM Sulfate / 30mM Lactate",TRUE,"richards",FALSE,FALSE,0,0.0680599963279847,12.89036412016,0.460281731227645,14.0971606122024,0.00333036394391676,0.271277975690156,0.00145462631957331,0.0625815476402417,0.0735384450157278,12.4441118501497,13.3366163901703,0.457888870931947,0.462674591523343,0.0615324829979079,0.0745875096580616,12.3586592878073,13.4220689525127,0.457430663641281,0.463132798814009,0.0597952603528431,12.2018309299904,0.490327011634714,14.1539592085462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","HA2.152.01","D03","15mM Sulfate / 30mM Lactate",TRUE,"richards",FALSE,FALSE,0,0.0557368300189825,12.4195727727901,0.432863634854636,13.0612191109476,0.00178740489610242,0.188203905897463,0.00125064248225607,0.052796548964894,0.058677111073071,12.1099773475888,12.7291681979915,0.430806327971325,0.434920941737947,0.0522335164226218,0.0592401436153432,12.0506931172311,12.7884524283492,0.430412375589414,0.435314894119858,0.0568673365320245,12.5762980568047,0.457559561212874,13.1039490013379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","HA2.152.01","D03","15mM Sulfate / 30mM Lactate",TRUE,"richards",FALSE,FALSE,0,0.0529318141147327,12.2583959963862,0.423538145518543,12.7188360210946,0.00125119691283955,0.138718018591473,0.000996352508610304,0.0508735951931116,0.0549900330363538,12.0302048558032,12.4865871369692,0.421899145641879,0.425177145395207,0.0504794681655672,0.0553841600638982,11.9865086799469,12.5302833128255,0.421585294601666,0.425490996435419,0.0681115500984072,13.1176008944052,0.437711227223278,12.746650006029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","HA2.152.01","D03","15mM Sulfate / 30mM Lactate",TRUE,"richards",FALSE,FALSE,0,0.0568548748665963,12.7404952412838,0.430442492461431,12.9419193952154,0.00180659826327976,0.184914088157404,0.00112613913966036,0.0538830207235011,0.0598267290096915,12.4363115662648,13.0446789163027,0.42858999357669,0.432294991346173,0.053313942270568,0.0603958074626246,12.3780636284952,13.1029268540723,0.428235259747697,0.432649725175166,0.0585191333620484,12.9163728642047,0.452298961281216,12.9699665473051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","HA2.152.01","D03","15mM Sulfate / 30mM Lactate",TRUE,"logistic",FALSE,FALSE,0,0.0517572212464782,11.1935966441532,0.478442969774077,14.1259282737757,0.00183450390478745,0.185603666143643,0.00258614496149281,0.0487394623231029,0.0547749801698536,10.8882786133469,11.4989146749595,0.474188761312421,0.482697178235733,0.0481615935930948,0.0553528488998616,10.8298134585117,11.5573798297947,0.473374125649551,0.483511813898603,0.057524199987124,12.2273107362397,0.504505483158652,14.3703041319748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","HA2.152.01","D03","15mM Sulfate / 30mM Lactate",TRUE,"logistic",FALSE,FALSE,0,0.0502653694597912,11.2135506761657,0.455993713195153,13.4934207477857,0.00163325366896651,0.167289334549921,0.00223571905694026,0.0475786671743413,0.0529520717452411,10.9383597208311,11.4887416315004,0.452315955346486,0.45967147104382,0.0470641922686168,0.0534665466509655,10.8856635804479,11.5414377718836,0.45161170384355,0.460375722546756,0.0567626732414861,12.3018535928633,0.476543713121486,13.7074102523233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","HA2.152.01","M01","",TRUE,"logistic",FALSE,FALSE,0,0.0406894618675742,9.90630652177764,0.421869295437832,24.1503808276884,0.00217068173953913,0.315763443308239,0.0024014375315116,0.0371186904060324,0.0442602333291161,9.38687565753559,10.4257373860197,0.417918930698496,0.425819660177169,0.0364349256580775,0.0449439980770709,9.28741017289349,10.5252028706618,0.417162477876069,0.426576112999595,0.099597322997806,14.4782661791955,0.427512887776247,24.6677538243405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","HA2.152.01","M01","",TRUE,"logistic",FALSE,FALSE,0,0.0352986023358069,13.2955291389226,0.37845142681126,20.31728945429,0.00228182525480954,0.395329941117062,0.00276669358136902,0.0315449997916452,0.0390522048799686,12.645211385785,13.9458468920601,0.373900215869908,0.383002637752612,0.0308262248363802,0.0397709798352336,12.5206824543331,14.070375823512,0.373028707391777,0.383874146230743,0.0875348795501537,18.2245596129803,0.39709447996217,21.0271021715337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","HA2.152.01","M01","",TRUE,"logistic",FALSE,FALSE,0,0.0468235987066692,11.0490848266618,0.417730750505139,23.7405596474374,0.00281244592456344,0.306261309507348,0.00246497525633475,0.0421971251607623,0.0514500722525761,10.5452849725222,11.5528846808014,0.413675866208469,0.42178563480181,0.0413112046945249,0.0523359927188136,10.4488126600274,11.6493569932962,0.412899399002723,0.422562102007555,0.0993935224596417,14.779423739315,0.437327488474811,24.3387078941896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","HA2.152.01","M02","",TRUE,"logistic",FALSE,FALSE,0,0.031722257354251,7.62598356253402,0.363428951892753,21.4288290100356,0.00169490242857931,0.34919343493602,0.00215491683956195,0.028934142859238,0.034510371849264,7.05156036206427,8.20040676300378,0.359884113691674,0.366973790093833,0.0284002485942356,0.0350442661142664,6.94156443005943,8.31040269500862,0.359205314887212,0.367652588898294,0.0842686181719783,12.9806271743082,0.372154024423493,21.7898442611639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","HA2.152.01","M02","",TRUE,"logistic",FALSE,FALSE,0,0.0530952545196515,10.518635439558,0.438143568200474,25.2798944869107,0.00288041702119054,0.256015589677562,0.00221454262012474,0.0483569685197931,0.0578335405195099,10.0974897945385,10.9397810845776,0.434500645590369,0.441786490810579,0.047449637158118,0.058740871881185,10.01684488379,11.0204259953261,0.433803064665029,0.442484071735918,0.103649551601827,13.7073519770306,0.454214046274549,25.8138561265804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","HA2.152.01","M02","",FALSE,"gompertz.exp",FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000602659995429865,-632.820572297621,0.393516938728628,28.3777473209393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","HA2.152.01","M03","",TRUE,"logistic",FALSE,FALSE,0,0.0422611143190156,8.7226776611856,0.431635248743457,25.2521031384214,0.0022307067416384,0.307856268101347,0.00237852644794303,0.0385916017290204,0.0459306269090107,8.21625410015889,9.22910122221232,0.427722572736591,0.435547924750323,0.0378889291054043,0.0466332995326268,8.11927937570696,9.32607594666424,0.426973336905489,0.436297160581425,0.104365250175612,13.326620331259,0.441567295252637,25.7245339980073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","HA2.152.01","M03","",TRUE,"logistic",FALSE,FALSE,0,0.0427186467520449,8.86934909425446,0.422447264686027,24.7220304696856,0.00227012826683687,0.300175368432799,0.00230010870095764,0.0389842857530983,0.0464530077509916,8.37556061318251,9.36313757532642,0.418663585872952,0.426230943499102,0.0382691953490447,0.0471680981550452,8.28100537212618,9.45769281638275,0.41793905163215,0.426955477739904,0.0966861884064718,13.0645781413172,0.431466013465793,25.1884327875442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","HA2.152.01","M03","",FALSE,"richards",FALSE,FALSE,0,0.0415570406459542,10.572560547317,0.394613317789844,23.3172075744533,0.00354388557643906,0.663670233489882,0.00148315063730473,0.035727348872712,0.0473867324191965,9.48082301322613,11.6642980814078,0.392173534991478,0.39705310058821,0.0346110249161336,0.0485030563757748,9.27176688967681,11.8733542049572,0.391706342540727,0.397520293038961,0.0760723289710401,13.162040239513,0.412774914467937,23.4281326465088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","HA2.152.01","M01","",TRUE,"logistic",FALSE,FALSE,0,0.0653491623947558,32.1520040181093,0.324481107926097,25.7567085575692,0.00321614502986069,0.140201306993802,0.000949610979748081,0.060058603820635,0.0706397209688766,31.9213728681045,32.3826351681141,0.322918997864411,0.326043217987783,0.0590455181362288,0.0716528066532827,31.8772094564014,32.4267985798171,0.322619870405791,0.326342345446403,0.0838419070688958,33.195779924155,0.338042749348572,26.1690733182733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
